
$ /home/ubuntu/miniconda3/envs/sound_env/bin/python /home/ubuntu/Dung_TDTU/AI_accelerator_sound/train.py --fold 1 --config configs/server3090_kv260_ds1d_pyramid_mixup_ema_200ep_es.json --exp_name server3090_full10_pyramid_base_200ep_es --epochs 200
Loaded configuration from configs/server3090_kv260_ds1d_pyramid_mixup_ema_200ep_es.json
Device designated for training: cuda
Parsed 8732 standard audio clips (10 classes, rail_vehicle excluded).

=================== TRAINING FOLD 1 (source_group_8_1_1) ===================
Protocol: source_group_8_1_1 | Stratified random source-label-group split, Train=8 buckets, Val=bucket 2, Test=bucket 1, seed=83, split_algorithm=fsid_classid_balanced_v1.
Source-label overlap (fsID+classID) between train/test: 0
Source-label overlap (fsID+classID) between train/val: 0
Source-label overlap (fsID+classID) between val/test: 0
Clips: Train=6996, Val=866, Test=870
Frames: Train=6996, Val=866

Pre-loading and resampling 8732 audio clips to RAM...
Pre-loading completed in 27.55 seconds! RAM Caching is active.
[Model Setup] model=kv260_audio_net_ds1d | params=101,674 | MACs/input=61,854,400 | MACs/clip=61,854,400 | frame_length=64000 | frames_per_clip=1
[Budget Setup] max_params=300000 | max_macs_per_clip=300000000 | actual_params=101,674 | actual_macs_per_clip=61,854,400
[Loss Setup] Using Cross Entropy Loss.
[Loss Setup] Balanced class weights: [0.9182, 2.5985, 0.8745, 0.962, 0.8745, 0.8745, 2.3398, 1.2633, 0.9403, 0.8745]
[Numeric Setup] AMP=True | Gradient Clip=5.0 | Optimizer=adamw | Weight Decay=0.0008 | Adam eps=1e-08
[EMA Setup] enabled=True | decay=0.995 | use_for_validation=True
[Mixup Setup] enabled=True | alpha=0.2 | prob=0.7
[Early Stopping Setup] enabled=True | monitor=val_clip_acc | mode=max | warmup_epochs=80 | patience=35 | min_delta=0.001
Epoch 063/200 | LR=0.000864 | Train Loss=0.9230 | Train Acc=62.34% | Val Clip Acc=69.17% | Time=6.28s
Epoch 064/200 | LR=0.000842 | Train Loss=0.8493 | Train Acc=63.38% | Val Clip Acc=69.40% | Time=6.34s
Epoch 065/200 | LR=0.000819 | Train Loss=0.8402 | Train Acc=62.56% | Val Clip Acc=68.82% | Time=6.70s
Epoch 066/200 | LR=0.000794 | Train Loss=0.8351 | Train Acc=55.60% | Val Clip Acc=68.59% | Time=6.73s
Epoch 067/200 | LR=0.000768 | Train Loss=0.8100 | Train Acc=59.24% | Val Clip Acc=68.13% | Time=6.38s
Epoch 068/200 | LR=0.000741 | Train Loss=0.8846 | Train Acc=63.25% | Val Clip Acc=67.90% | Time=6.33s
Epoch 069/200 | LR=0.000713 | Train Loss=0.8328 | Train Acc=57.02% | Val Clip Acc=68.24% | Time=6.33s
Epoch 070/200 | LR=0.000684 | Train Loss=0.7788 | Train Acc=50.43% | Val Clip Acc=68.36% | Time=6.69s
Epoch 071/200 | LR=0.000655 | Train Loss=0.8185 | Train Acc=65.10% | Val Clip Acc=67.67% | Time=6.30s
Epoch 072/200 | LR=0.000624 | Train Loss=0.7821 | Train Acc=67.69% | Val Clip Acc=67.78% | Time=6.20s
Epoch 073/200 | LR=0.000594 | Train Loss=0.7825 | Train Acc=65.78% | Val Clip Acc=67.44% | Time=6.31s
Epoch 074/200 | LR=0.000563 | Train Loss=0.8130 | Train Acc=58.80% | Val Clip Acc=66.86% | Time=6.38s
Epoch 075/200 | LR=0.000531 | Train Loss=0.7680 | Train Acc=60.49% | Val Clip Acc=66.28% | Time=6.24s
Epoch 076/200 | LR=0.000500 | Train Loss=0.7027 | Train Acc=54.33% | Val Clip Acc=66.28% | Time=6.30s
Epoch 077/200 | LR=0.000469 | Train Loss=0.7672 | Train Acc=67.30% | Val Clip Acc=67.32% | Time=6.39s
Epoch 078/200 | LR=0.000437 | Train Loss=0.7498 | Train Acc=66.65% | Val Clip Acc=67.09% | Time=6.29s
Epoch 079/200 | LR=0.000406 | Train Loss=0.6898 | Train Acc=65.22% | Val Clip Acc=67.44% | Time=6.24s
Epoch 080/200 | LR=0.000376 | Train Loss=0.8134 | Train Acc=63.01% | Val Clip Acc=67.67% | Time=6.25s
Epoch 081/200 | LR=0.000345 | Train Loss=0.7460 | Train Acc=63.01% | Val Clip Acc=67.90% | Time=6.64s
Epoch 082/200 | LR=0.000316 | Train Loss=0.7470 | Train Acc=67.32% | Val Clip Acc=67.78% | Time=6.63s
Epoch 083/200 | LR=0.000287 | Train Loss=0.7106 | Train Acc=61.96% | Val Clip Acc=68.01% | Time=6.27s
Epoch 084/200 | LR=0.000259 | Train Loss=0.8388 | Train Acc=61.91% | Val Clip Acc=67.55% | Time=6.65s
Epoch 085/200 | LR=0.000232 | Train Loss=0.8328 | Train Acc=58.61% | Val Clip Acc=67.67% | Time=6.65s
Epoch 086/200 | LR=0.000206 | Train Loss=0.7259 | Train Acc=68.88% | Val Clip Acc=68.01% | Time=6.72s
Epoch 087/200 | LR=0.000181 | Train Loss=0.7585 | Train Acc=52.53% | Val Clip Acc=68.13% | Time=6.28s
Epoch 088/200 | LR=0.000158 | Train Loss=0.6899 | Train Acc=67.77% | Val Clip Acc=67.78% | Time=6.28s
Epoch 089/200 | LR=0.000136 | Train Loss=0.7399 | Train Acc=60.56% | Val Clip Acc=67.67% | Time=6.25s
Epoch 090/200 | LR=0.000115 | Train Loss=0.6852 | Train Acc=69.69% | Val Clip Acc=67.67% | Time=6.35s
Epoch 091/200 | LR=0.000095 | Train Loss=0.7237 | Train Acc=69.92% | Val Clip Acc=67.67% | Time=6.70s
Epoch 092/200 | LR=0.000078 | Train Loss=0.5967 | Train Acc=74.80% | Val Clip Acc=67.67% | Time=6.69s
Epoch 093/200 | LR=0.000062 | Train Loss=0.6281 | Train Acc=71.76% | Val Clip Acc=67.55% | Time=6.68s
Epoch 094/200 | LR=0.000048 | Train Loss=0.7566 | Train Acc=73.41% | Val Clip Acc=67.55% | Time=6.18s
